Sno,CustomerId,CredScore,Location,Gender,Age,Term,Acc Bal,NumOfAddOnServ,HasCover,IsActiveMember,EstimatedSalary,RenewsPolicy
7509,45648846,566,Delhi,Male,54,4,118614.6,2,1,1,172601.62,No
7510,45738448,545,Delhi,Male,37,9,95829.13,2,0,1,104936.88,No
7511,45620836,798,Mumbai,Male,36,1,0,2,1,1,159044.1,No
7512,45668323,757,Mumbai,Male,38,0,0,1,1,0,83263.06,No
7513,45757408,641,Mumbai,Male,50,6,153590.73,2,1,1,130910.78,No
7514,45642709,718,Mumbai,Male,29,2,0,1,1,0,126336.72,No
7515,45579074,699,Mumbai,Male,64,9,113109.52,1,1,0,27980.8,Yes
7516,45747643,623,Mumbai,Female,35,0,130557.24,1,1,1,47880.71,No
7517,45843862,644,Mumbai,Male,40,8,93183.19,1,1,0,73882.49,No
7518,45762228,586,Mumbai,Male,58,7,151933.63,1,1,0,162960.05,Yes
7519,45808557,500,Delhi,Male,30,2,125495.64,2,1,1,68807.47,No
7520,45785490,583,Mumbai,Female,42,7,0,2,1,0,144039.05,No
7521,45622289,595,Delhi,Female,26,8,118547.72,1,1,1,151192.18,No
7522,45684722,670,Bangalore,Male,43,1,97792.21,1,0,0,120225.62,No
7523,45734784,610,Mumbai,Male,41,6,0,3,0,0,56118.81,Yes
7524,45724296,814,Bangalore,Female,72,2,0,2,0,1,130853.03,No
7525,45774383,660,Mumbai,Female,40,8,167181.01,1,1,1,185156.94,No
7526,45627232,580,Delhi,Male,35,9,121355.19,1,0,1,35671.45,No
7527,45657468,850,Mumbai,Female,81,1,0,2,1,1,59568.24,No
7528,45645820,676,Bangalore,Male,35,0,0,2,0,0,139911.58,No
7529,45630644,578,Mumbai,Male,46,5,113226.47,1,1,0,56770.76,No
7530,45704354,579,Mumbai,Female,33,1,118392.75,1,1,1,157564.75,No
7531,45642726,711,Delhi,Female,52,8,145262.54,1,0,1,131473.31,No
7532,45646366,692,Mumbai,Male,40,6,163505.16,1,0,0,90424.09,No
7533,45708740,760,Bangalore,Female,33,1,118114.28,2,0,1,156660.21,No
7534,45803202,630,Delhi,Female,51,0,108449.23,3,0,0,88372.69,Yes
7535,45726046,808,Mumbai,Male,32,1,0,2,1,1,46200.71,No
7536,45600086,611,Delhi,Female,36,10,103294.56,1,1,0,160548.12,No
7537,45750549,697,Mumbai,Female,42,1,0,1,1,0,1262.83,Yes
7538,45782802,655,Mumbai,Female,38,6,0,1,1,1,188639.28,No
7539,45648562,601,Bangalore,Male,28,6,0,2,1,0,14665.28,No
7540,45624495,755,Mumbai,Male,42,2,119919.12,1,1,0,156868.21,No
7541,45746023,553,Mumbai,Male,37,1,0,1,1,0,30461.55,No
7542,45622804,723,Mumbai,Male,28,4,0,2,1,1,123885.88,No
7543,45643245,507,Bangalore,Female,34,4,0,2,1,1,60688.38,No
7544,45654004,777,Mumbai,Male,43,1,0,2,1,0,21785.91,No
7545,45576426,566,Mumbai,Male,34,3,0,1,0,0,188135.69,No
7546,45737469,732,Mumbai,Male,26,7,0,2,1,0,154364.66,No
7547,45593454,697,Mumbai,Female,42,10,0,2,1,0,61312.15,No
7548,45797905,555,Mumbai,Male,29,4,128744.04,1,1,1,47454.93,No
7549,45762438,584,Delhi,Female,62,9,137727.34,2,0,1,121102.9,No
7550,45638068,705,Delhi,Female,44,10,106731.58,1,1,0,137419.87,Yes
7551,45654625,688,Mumbai,Female,38,7,123544.21,1,1,1,157664.02,No
7552,45745455,626,Mumbai,Female,37,2,133968.96,2,1,0,148689.65,No
7553,45773709,636,Bangalore,Male,76,9,126534.6,1,1,1,39789.62,No
7554,45594902,719,Bangalore,Female,35,8,0,1,1,1,165162.4,No
7555,45842422,706,Bangalore,Male,30,6,87609.68,2,0,0,137674.55,Yes
7556,45568429,731,Bangalore,Male,41,3,0,2,1,0,101371.72,No
7557,45677049,738,Bangalore,Male,49,3,0,3,1,1,65066.48,Yes
7558,45730448,426,Mumbai,Male,34,9,0,2,1,0,107876.91,No
7559,45766374,622,Bangalore,Female,36,0,108960,2,1,0,111180.3,Yes
7560,45783225,701,Bangalore,Female,30,2,0,2,1,0,115650.63,No
7561,45602554,512,Mumbai,Male,51,6,144953.31,1,1,1,165035.17,No
7562,45647647,635,Mumbai,Male,41,4,103544.88,2,1,0,193746.55,No
7563,45584363,685,Mumbai,Male,33,6,0,1,1,0,58458.26,No
7564,45647259,609,Mumbai,Male,53,7,0,2,0,1,52332.85,No
7565,45748069,598,Delhi,Male,38,1,101487.18,1,1,1,75959.1,Yes
7566,45649407,708,Mumbai,Male,52,10,105355.81,1,1,0,123.07,Yes
7567,45750447,574,Bangalore,Male,36,4,77967.5,1,1,0,167066.95,Yes
7568,45748484,629,Mumbai,Male,44,5,0,4,0,0,117572.59,Yes
7569,45569478,422,Bangalore,Female,54,4,0,2,1,1,7166.71,No
7570,45658929,656,Bangalore,Male,28,8,120047.77,1,1,1,137173.39,No
7571,45799932,697,Mumbai,Male,32,7,175464.85,3,1,0,116442.42,Yes
7572,45742607,718,Mumbai,Male,52,8,79475.3,3,1,1,32421.32,Yes
7573,45694604,586,Delhi,Male,37,8,167735.69,2,0,1,104665.79,No
7574,45784429,481,Bangalore,Female,37,8,0,2,1,0,44215.86,No
7575,45647965,749,Mumbai,Female,33,1,74385.98,1,1,0,20164.47,No
7576,45769272,561,Delhi,Male,49,5,94754,1,1,1,26691.31,No
7577,45687434,676,Bangalore,Male,27,4,0,1,0,1,107955.67,No
7578,45804256,615,Delhi,Male,43,3,86920.86,1,1,1,150048.37,No
7579,45703449,582,Mumbai,Female,39,1,132077.48,2,1,0,192255.15,No
7580,45772798,601,Mumbai,Male,40,10,127847.86,1,0,0,173245.68,No
7581,45636428,708,Mumbai,Male,34,3,0,1,0,1,121457.88,Yes
7582,45577943,708,Delhi,Male,42,9,176702.36,2,1,1,104804.74,No
7583,45669504,797,Delhi,Female,33,10,83555.58,1,0,0,69767.14,No
7584,45696388,682,Mumbai,Male,26,8,0,2,1,0,178373.43,No
7585,45634693,694,Bangalore,Female,39,9,0,2,0,0,99924.04,No
7586,45576824,490,Mumbai,Female,40,1,0,1,1,1,49594.19,Yes
7587,45667554,828,Bangalore,Male,42,10,0,1,1,1,186071.14,No
7588,45756538,594,Bangalore,Female,38,7,96858.35,1,1,0,77511.45,No
7589,45685372,579,Bangalore,Male,33,1,0,2,1,1,54816.57,No
7590,45574550,723,Mumbai,Female,35,0,0,2,0,1,61290.99,No
7591,45634968,619,Delhi,Female,42,8,132796.04,3,1,1,191821.35,Yes
7592,45727254,794,Bangalore,Female,30,1,154970.54,1,0,1,156768.45,No
7593,45644582,674,Delhi,Male,44,3,88902.21,1,1,0,73731.32,No
7594,45644342,418,Mumbai,Male,28,7,98738.92,1,1,0,122190.22,No
7595,45723250,502,Mumbai,Male,33,8,0,2,1,1,123509.01,No
7596,45757647,678,Mumbai,Female,50,6,0,1,1,0,8199.5,No
7597,45803886,599,Delhi,Male,40,10,137456.28,2,1,1,14113.11,No
7598,45738048,736,Mumbai,Male,29,4,0,2,0,0,51705.01,No
7599,45644007,430,Mumbai,Female,60,7,73937.02,1,1,0,161937.62,Yes
7600,45624374,537,Mumbai,Female,45,7,158621.04,1,1,0,120892.96,Yes
7601,45684506,683,Bangalore,Male,30,1,113257.2,1,1,1,65035.02,No
7602,45648464,828,Mumbai,Male,31,9,0,1,0,1,164257.37,No
7603,45734478,691,Mumbai,Female,29,9,116536.43,1,1,0,51987.99,No
7604,45775627,608,Bangalore,Female,28,4,0,2,1,0,10899.63,Yes
7605,45749549,691,Mumbai,Female,60,6,101070.69,1,1,0,177355.8,Yes
7606,45709454,718,Bangalore,Male,39,6,0,2,0,1,63889.1,No
7607,45608409,680,Delhi,Female,31,3,127331.46,3,1,1,176433.6,No
7608,45659949,838,Bangalore,Female,41,5,0,2,1,0,81313.51,No
7609,45650244,695,Bangalore,Female,31,5,0,2,0,1,13998.88,No
7610,45792328,681,Mumbai,Male,46,0,105969.42,1,1,0,5771.56,No
7611,45634685,762,Mumbai,Male,36,5,119547.46,1,1,1,42693.65,No
7612,45844757,751,Bangalore,Male,38,7,0,2,0,0,90839.61,No
7613,45586039,678,Bangalore,Male,28,5,138668.18,1,1,1,54144.01,No
7614,45622833,634,Mumbai,Female,37,7,51582.5,2,1,1,184312.88,No
7615,45688689,749,Mumbai,Male,37,7,0,2,1,0,20306.79,No
7616,45776807,590,Bangalore,Male,37,6,169902.92,1,1,1,128256.18,No
7617,45764654,610,Mumbai,Female,27,4,87262.4,2,1,0,182720.07,No
7618,45609475,502,Mumbai,Male,33,7,0,2,0,1,4082.52,No
7619,45672374,578,Mumbai,Female,40,7,0,2,0,0,102233.73,No
7620,45742536,547,Mumbai,Female,32,2,0,2,1,0,132002.83,No
7621,45739576,579,Mumbai,Female,27,9,0,2,1,0,126838.7,No
7622,45569247,661,Mumbai,Male,39,5,0,2,0,0,181461.46,No
7623,45774323,794,Mumbai,Male,46,6,0,2,1,0,195325.74,No
7624,45634542,719,Mumbai,Male,61,5,0,2,0,1,29132.43,No
7625,45663468,728,Mumbai,Female,69,1,0,2,1,1,131804.86,No
7626,45785406,598,Delhi,Male,19,3,150348.37,1,1,1,173784.04,No
7627,45794972,822,Delhi,Female,46,3,115074.02,2,1,0,26249.86,No
7628,45648584,670,Bangalore,Female,40,3,0,1,1,1,182650.15,No
7629,45623644,850,Mumbai,Male,28,8,99986.98,1,1,0,196582.55,No
7630,45773949,723,Delhi,Female,68,3,110357,1,0,0,141977.54,Yes
7631,45765537,705,Delhi,Male,42,8,166685.92,2,1,1,55313.51,No
7632,45626948,677,Bangalore,Male,40,7,95312.8,1,1,1,62944.75,No
7633,45755496,736,Mumbai,Male,43,4,202443.47,1,1,0,72375.03,No
7634,45729545,661,Delhi,Female,47,0,109493.62,1,0,0,188324.01,Yes
7635,45774750,501,Delhi,Male,38,9,88977.39,2,0,1,133403.07,No
7636,45738448,516,Mumbai,Female,29,2,104982.57,1,1,0,157378.5,No
7637,45658589,517,Delhi,Female,59,8,154110.99,2,1,0,101240.08,Yes
7638,45652667,766,Mumbai,Male,32,6,185714.28,1,1,1,102502.5,No
7639,45795586,520,Delhi,Female,23,3,116022.53,2,1,1,37577.66,No
7640,45786647,541,Mumbai,Male,46,6,0,2,1,1,83456.67,No
7641,45647466,790,Delhi,Female,34,2,164011.48,1,1,0,199420.41,No
7642,45629677,797,Mumbai,Male,31,9,0,2,1,1,24748.89,No
7643,45658670,811,Mumbai,Male,40,1,101514.89,1,1,1,121765,No
7644,45574584,722,Bangalore,Female,32,4,0,2,1,1,113666.48,No
7645,45746248,675,Mumbai,Male,28,9,0,1,1,0,134110.93,No
7646,45667460,660,Delhi,Male,39,9,134599.33,2,1,0,183095.87,No
7647,45743505,566,Bangalore,Male,32,10,147511.26,1,1,1,159891.03,No
7648,45605666,768,Mumbai,Male,25,0,78396.08,1,1,1,8316.19,No
7649,45793585,610,Bangalore,Female,31,5,0,2,0,0,63736.36,No
7650,45674387,715,Mumbai,Female,31,3,110581.29,1,1,1,94715.24,No
7651,45840444,750,Delhi,Male,42,8,151836.36,2,1,0,68695.38,No
7652,45677955,431,Delhi,Male,45,5,83624.55,2,0,0,36899.62,No
7653,45744466,704,Mumbai,Male,24,2,148197.15,2,1,0,182775.08,No
7654,45574846,535,Bangalore,Female,30,5,122924.75,1,0,0,62390.59,Yes
7655,45690024,614,Mumbai,Female,38,4,72594,1,1,1,76042.48,No
7656,45704763,748,Mumbai,Male,38,4,115221.36,1,0,1,70956.75,No
7657,45594305,492,Delhi,Male,51,8,117808.74,2,1,1,67311.12,No
7658,45776605,573,Mumbai,Male,40,7,147754.68,1,1,1,110454.46,No
7659,45630554,706,Bangalore,Female,53,3,0,3,0,0,88479.02,Yes
7660,45624629,680,Mumbai,Male,31,10,113292.17,1,1,1,122639.73,No
7661,45793884,458,Bangalore,Male,36,5,0,2,1,0,79723.78,No
7662,45754032,612,Delhi,Male,44,2,115163.38,1,1,1,97677.52,Yes
7663,45774847,809,Delhi,Male,50,10,118098.62,1,1,1,100720.02,Yes
7664,45705085,590,Mumbai,Male,39,9,0,2,1,1,104730.52,No
7665,45684934,602,Mumbai,Male,35,8,0,1,1,1,22499.29,No
7666,45786308,540,Bangalore,Male,37,0,120825.7,1,1,0,28257.89,No
7667,45706365,494,Mumbai,Male,25,6,0,2,0,1,109988.09,No
7668,45636942,797,Mumbai,Male,29,1,0,1,0,1,149991.32,No
7669,45662024,526,Delhi,Male,61,6,133845.28,2,1,1,45180.8,No
7670,45669805,631,Bangalore,Male,38,7,0,2,1,0,181605.85,No
7671,45783875,576,Mumbai,Female,29,5,108541.04,1,1,1,126469.09,No
7672,45599452,405,Mumbai,Male,39,10,0,1,1,0,160810.85,Yes
7673,45796479,555,Mumbai,Male,30,1,0,2,0,0,88146.86,No
7674,45653447,750,Bangalore,Female,37,2,113817.06,1,0,0,88333.74,No
7675,45662232,665,Mumbai,Male,28,8,137300.23,1,1,0,90174.83,No
7676,45575492,640,Bangalore,Male,37,5,158024.38,1,1,0,81298.09,No
7677,45783526,457,Mumbai,Female,33,7,127837.54,1,0,1,60013.17,No
7678,45744080,695,Mumbai,Male,36,4,161533,1,1,0,100940.91,No
7679,45602844,645,Mumbai,Male,31,7,161171.7,2,1,0,12599.94,Yes
7680,45754849,647,Bangalore,Male,32,9,80958.36,1,1,1,128590.73,No
7681,45644640,808,Bangalore,Male,25,7,0,2,0,1,23180.37,No
7682,45806983,641,Mumbai,Male,33,2,146193.6,2,1,1,55796.83,Yes
7683,45644878,700,Bangalore,Male,29,8,0,2,0,1,152097.02,No
7684,45584766,660,Delhi,Male,26,4,115021.76,1,0,1,162443.05,No
7685,45649354,615,Bangalore,Male,41,1,126773.43,1,1,1,55551.26,No
7686,45793366,705,Delhi,Female,40,3,92889.91,1,1,1,109496.69,No
7687,45624685,718,Mumbai,Male,48,9,0,2,1,1,72105.63,No
7688,45790344,754,Mumbai,Male,61,5,146622.35,1,1,1,41815.22,Yes
7689,45705004,713,Delhi,Male,45,4,131038.14,1,1,0,74005.04,Yes
7690,45782089,587,Mumbai,Female,46,6,88820.29,1,0,0,70224.34,No
7691,45722994,569,Bangalore,Male,31,1,115406.97,1,0,0,145528.22,No
7692,45649359,568,Mumbai,Female,38,3,132951.92,1,0,1,124486.28,No
7693,45774742,634,Delhi,Male,74,5,108891.7,1,1,0,10078.02,No
7694,45669342,770,Delhi,Female,46,5,141788.63,2,0,0,164967.21,No
7695,45620735,676,Bangalore,Female,64,4,116954.32,1,1,1,91149.48,No
7696,45670823,723,Delhi,Female,47,10,90450,2,0,0,103379.31,Yes
7697,45594766,614,Delhi,Female,39,8,125997.22,1,1,1,128049.34,Yes
7698,45672330,601,Bangalore,Female,41,3,0,2,1,0,54342.83,No
7699,45683276,592,Mumbai,Male,60,9,0,4,1,1,13614.01,Yes
7700,45576256,605,Bangalore,Female,36,9,0,2,0,1,35521.63,No
7701,45768204,752,Bangalore,Female,31,4,144637.86,2,1,0,40496.72,No
7702,45674804,677,Mumbai,Female,29,3,86616.35,1,0,0,91903.9,Yes
7703,45667654,850,Mumbai,Male,31,8,0,2,1,0,178667.7,No
7704,45808868,608,Delhi,Female,48,2,127924.25,2,1,0,32202.61,No
7705,45664860,786,Bangalore,Female,34,9,0,2,1,0,117034.32,No
7706,45803804,777,Mumbai,Female,29,9,131240.61,1,1,1,163746.09,Yes
7707,45602572,667,Bangalore,Male,31,5,0,2,1,1,20346.69,No
7708,45628936,848,Bangalore,Male,35,5,120046.74,2,1,0,84710.65,No
7709,45707042,486,Mumbai,Female,39,8,97819.36,1,0,1,120531.31,No
7710,45756496,598,Bangalore,Female,64,1,62979.93,1,1,1,152273.57,No
7711,45604026,506,Mumbai,Female,40,3,0,1,1,1,144345.58,No
7712,45580252,612,Delhi,Male,46,9,161450.03,1,1,1,96961,Yes
7713,45592326,545,Mumbai,Male,30,3,0,2,1,0,170307.43,No
7714,45589488,793,Mumbai,Male,56,8,119496.25,2,1,0,29880.99,No
7715,45594386,682,Mumbai,Female,30,9,0,2,1,1,195104.91,No
7716,45644765,517,Mumbai,Male,62,1,43772.66,3,1,0,187756.24,Yes
7717,45578908,684,Mumbai,Male,32,9,100249.41,2,0,1,67599.69,No
7718,45682533,692,Bangalore,Male,46,2,0,2,1,1,105983.09,No
7719,45653773,740,Mumbai,Female,60,5,108028.08,2,0,0,25980.42,Yes
7720,45724462,666,Delhi,Male,71,1,53013.29,2,1,1,112222.64,No
7721,45778435,693,Mumbai,Male,68,2,0,2,1,1,59864.96,No
7722,45756904,757,Delhi,Male,33,1,122088.67,1,1,0,42581.09,No
7723,45665834,684,Delhi,Male,18,9,90544,1,0,1,4777.23,No
7724,45663826,691,Bangalore,Male,35,6,0,2,0,1,178038.17,No
7725,45687340,842,Mumbai,Male,44,3,141252.18,4,0,1,128521.16,Yes
7726,45736426,482,Mumbai,Female,35,5,147813.05,2,0,0,109029.72,No
7727,45844267,735,Mumbai,Male,55,6,134140.68,1,1,0,2267.88,No
7728,45769947,681,Mumbai,Female,63,7,0,2,1,1,55054.48,No
7729,45742272,616,Mumbai,Female,31,8,0,1,0,1,76456.17,No
7730,45636353,850,Mumbai,Female,35,2,128548.49,4,1,0,75478.95,Yes
7731,45662884,635,Mumbai,Male,43,10,122198.21,2,0,1,179144.54,No
7732,45672452,638,Delhi,Male,42,8,145177.84,1,1,0,193471.74,Yes
7733,45683993,820,Bangalore,Female,31,2,94222.53,1,1,0,103570.8,No
7734,45749954,694,Delhi,Female,58,1,143212.22,1,0,0,102628.56,Yes
7735,45840995,713,Mumbai,Male,41,3,0,2,1,0,55772.04,No
7736,45738348,543,Delhi,Male,41,6,143350.41,1,1,1,192070.16,Yes
7737,45742596,649,Mumbai,Female,41,3,130931.83,1,1,1,144808.37,No
7738,45734026,777,Mumbai,Female,30,4,137851.31,1,1,0,5008.23,Yes
7739,45728669,561,Mumbai,Male,33,6,0,2,0,0,173680.39,No
7740,45758750,724,Bangalore,Male,41,5,0,1,0,1,115753.94,No
7741,45660528,665,Bangalore,Female,51,8,0,1,1,1,38928.48,Yes
7742,45744728,441,Mumbai,Male,60,1,140614.15,1,0,1,174381.23,No
7743,45575428,579,Bangalore,Male,22,3,118680.57,1,1,1,49829.8,No
7744,45644480,777,Delhi,Male,35,7,122917.69,1,1,1,76169.68,No
7745,45693906,739,Mumbai,Female,36,0,0,2,0,0,133465.57,No
7746,45633442,660,Mumbai,Male,40,5,131754.11,2,1,1,38761.61,No
7747,45594360,554,Mumbai,Female,35,8,0,2,1,1,176779.46,No
7748,45756450,850,Mumbai,Female,24,6,0,2,1,1,13159.9,No
7749,45707322,842,Delhi,Female,35,9,119948.09,1,1,0,48217.97,Yes
7750,45577544,785,Mumbai,Female,38,1,0,1,1,0,134964.85,Yes
7751,45747222,550,Mumbai,Male,25,0,0,2,1,1,184221.11,No
7752,45664656,750,Bangalore,Female,39,6,0,2,0,0,19264.33,No
7753,45585256,490,Bangalore,Female,38,3,97266.1,1,1,1,92797.23,No
7754,45632054,605,Delhi,Male,28,10,113690.83,1,1,0,33114.24,No
7755,45583437,563,Bangalore,Female,42,6,99056.22,2,1,0,154347.95,Yes
7756,45705284,675,Mumbai,Male,34,8,0,2,1,1,184842.21,No
7757,45636626,621,Bangalore,Female,36,7,116338.68,1,1,1,155743.48,No
7758,45646490,850,Mumbai,Male,40,6,97339.99,1,0,1,88815.25,No
7759,45653037,711,Mumbai,Male,41,3,0,2,1,1,193747.57,No
7760,45620344,549,Delhi,Female,55,1,137592.31,2,0,1,116548.02,Yes
7761,45632448,764,Delhi,Male,34,6,108760.27,2,1,0,166324.79,Yes
7762,45624820,627,Delhi,Male,30,3,128770.88,2,1,1,40199.01,No
7763,45679024,850,Mumbai,Female,34,2,0,2,0,0,51919.04,No
7764,45740442,614,Bangalore,Female,36,1,44054.84,1,1,1,73329.08,No
7765,45567328,685,Delhi,Female,44,2,119657.53,1,1,0,145387.05,Yes
7766,45804064,683,Delhi,Female,49,7,108797.63,2,0,0,140763.18,No
7767,45807269,643,Bangalore,Male,35,2,0,2,0,0,67979.35,No
7768,45744939,561,Delhi,Female,49,1,102025.32,1,1,0,133051.64,Yes
7769,45662098,601,Bangalore,Female,20,9,122446.61,2,1,0,86791.9,No
7770,45683363,766,Mumbai,Female,27,7,158786.67,2,0,1,47579.25,No
7771,45569526,699,Mumbai,Male,29,3,125689.29,1,1,1,151623.71,No
7772,45605946,850,Delhi,Male,29,1,154640.41,1,1,1,164039.51,No
7773,45672484,792,Delhi,Female,50,4,146710.76,1,1,0,16528.4,Yes
7774,45778959,636,Delhi,Male,67,7,136709.35,1,0,1,66753.1,Yes
7775,45736254,850,Delhi,Male,43,5,129305.09,2,0,1,19244.58,No
7776,45649932,628,Bangalore,Male,40,10,0,2,1,0,103832.58,No
7777,45694548,736,Mumbai,Female,63,10,0,2,0,1,502.7,No
7778,45693893,711,Mumbai,Female,21,0,82844.33,2,0,1,1408.68,No
7779,45759733,583,Bangalore,Female,22,2,0,2,0,1,5985.36,No
7780,45763544,757,Mumbai,Male,46,0,0,2,1,0,37460.05,No
7781,45800233,749,Delhi,Female,33,10,76692.22,1,0,1,30396.43,No
7782,45567339,705,Mumbai,Male,34,7,117715.84,1,1,0,2498.67,No
7783,45643326,585,Mumbai,Male,54,8,87105.32,1,1,1,55346.14,No
7784,45765287,437,Mumbai,Female,43,6,0,1,1,0,148330.97,Yes
7785,45705663,741,Mumbai,Female,64,2,69311.16,1,1,1,59237.72,No
7786,45744832,738,Mumbai,Male,26,9,0,2,1,1,48644.94,No
7787,45747736,586,Bangalore,Female,33,10,66948.67,2,1,1,140759.03,No
7788,45662488,627,Mumbai,Female,57,9,0,2,1,1,107712.42,No
7789,45700223,551,Bangalore,Male,76,2,128410.71,2,1,1,181718.73,No
7790,45594435,606,Delhi,Male,38,3,99897.53,1,0,0,37054.65,No
7791,45660524,674,Mumbai,Male,22,3,0,1,1,1,173940.59,No
7792,45637438,584,Delhi,Female,31,6,152622.34,1,1,0,99298.8,No
7793,45649892,590,Mumbai,Male,40,8,0,2,1,0,62933.03,No
7794,45796642,585,Mumbai,Male,56,4,138227.19,2,1,1,55287.84,No
7795,45750396,508,Mumbai,Female,25,2,111395.53,1,0,1,48197.06,No
7796,45684758,458,Delhi,Male,44,7,84386.57,1,1,0,178642.73,No
7797,45634838,692,Mumbai,Female,36,3,0,2,1,1,8282.22,No
7798,45840593,502,Delhi,Male,33,5,174673.65,2,1,0,33300.56,No
7799,45594685,518,Mumbai,Male,46,3,0,2,1,0,76515.79,No
7800,45809826,660,Delhi,Male,46,5,109019.65,2,1,1,33680.56,No
7801,45768682,698,Delhi,Female,52,1,107906.75,1,1,0,168886.39,Yes
7802,45792029,678,Mumbai,Male,54,7,128914.97,1,0,0,191746.23,Yes
7803,45747498,773,Bangalore,Male,63,9,111179.83,1,1,1,93091.02,No
7804,45734327,619,Delhi,Female,52,8,124099.13,1,0,0,23904.52,No
7805,45594340,684,Delhi,Male,59,9,122471.09,1,0,1,15807.07,No
7806,45640594,635,Mumbai,Male,34,3,134692.4,2,1,1,83773.02,No
7807,45574068,680,Mumbai,Female,25,4,123816.5,1,1,1,90162.35,No
7808,45722404,608,Delhi,Male,34,3,106288.54,1,1,1,36639.25,No
7809,45674789,603,Delhi,Female,55,7,127723.25,2,1,0,139469.11,Yes
7810,45770044,579,Bangalore,Male,43,2,145843.82,1,1,1,198402.37,Yes
7811,45720083,756,Delhi,Female,34,2,148200.72,1,0,0,194584.48,No
7812,45667245,611,Mumbai,Male,30,2,104145.65,1,0,0,159629.64,No
7813,45764294,532,Delhi,Male,24,8,142755.25,1,0,0,34231.48,No
7814,45593778,684,Delhi,Female,63,3,81245.79,1,1,0,69643.31,Yes
7815,45602979,647,Delhi,Female,33,3,168560.46,2,0,0,90270.16,No
7816,45603925,583,Mumbai,Male,38,8,0,1,1,0,47848.56,No
7817,45654274,774,Delhi,Male,42,2,132193.94,2,1,1,162865.52,No
7818,45744865,677,Mumbai,Male,58,9,0,1,0,1,168650.4,No
7819,45747927,542,Delhi,Male,25,8,139330.1,1,0,0,54372.37,No
7820,45623249,613,Bangalore,Male,29,0,0,2,0,1,133897.32,No
7821,45695699,666,Mumbai,Male,40,5,0,2,1,0,147878.05,No
7822,45632344,777,Mumbai,Female,28,2,134571.5,1,0,1,118313.38,No
7823,45720050,581,Delhi,Male,50,2,143829.2,2,1,0,181224.24,Yes
7824,45726589,705,Mumbai,Male,32,7,0,2,1,0,7921.57,No
7825,45779052,673,Mumbai,Female,44,8,133444.97,1,0,1,5708.19,No
7826,45626900,594,Delhi,Female,23,4,104753.84,2,1,0,56756.52,Yes
7827,45730705,648,Delhi,Female,51,2,116574.84,1,1,0,4121.04,Yes
7828,45774569,605,Mumbai,Male,41,10,0,2,0,1,97213.09,No
7829,45775709,734,Mumbai,Female,40,9,176914.8,1,1,1,12799.23,No
7830,45796444,572,Mumbai,Female,36,8,68348.18,2,0,1,50400.32,No
7831,45768249,595,Mumbai,Female,33,9,0,2,1,1,41447.86,No
7832,45800446,749,Mumbai,Male,42,2,56726.83,2,0,1,185543.35,No
7833,45799844,573,Bangalore,Male,46,3,65269.23,1,0,1,189988.65,Yes
7834,45659934,624,Bangalore,Male,33,6,66220.17,1,0,1,170819.01,No
7835,45588933,703,Mumbai,Male,56,9,0,1,0,0,85547.33,Yes
7836,45623202,665,Mumbai,Female,41,8,96147.55,1,1,0,137037.97,No
7837,45572038,648,Mumbai,Male,42,4,0,2,1,0,19283.14,No
7838,45765322,850,Bangalore,Male,48,2,0,1,1,0,169425.3,Yes
7839,45748057,569,Delhi,Female,32,8,145330.43,1,1,1,132038.65,No
7840,45673747,566,Mumbai,Female,21,3,0,2,1,1,3626.47,No
7841,45649494,537,Delhi,Female,47,4,124192.28,2,1,1,50881.51,No
7842,45638806,706,Delhi,Female,46,7,111288.18,1,1,1,149170.25,Yes
7843,45737524,734,Mumbai,Male,43,7,107805.67,1,0,0,182505.68,No
7844,45774250,586,Delhi,Female,36,5,103700.69,1,1,0,194072.56,Yes
7845,45667434,612,Mumbai,Female,38,1,0,2,1,1,9209.21,No
7846,45654574,648,Mumbai,Male,34,0,0,1,1,1,167931.81,No
7847,45647295,557,Mumbai,Female,27,3,87739.08,1,1,1,123096.56,No
7848,45788434,643,Bangalore,Female,20,0,133313.34,1,1,1,3965.69,No
7849,45685844,433,Mumbai,Female,49,10,0,1,1,1,87711.61,No
7850,45674594,643,Delhi,Male,41,7,154902.66,1,1,1,49667.28,No
7851,45678944,488,Mumbai,Female,36,0,0,2,1,0,136675.22,No
7852,45739357,758,Delhi,Male,68,6,112595.85,1,1,0,35865.44,Yes
7853,45664442,743,Delhi,Male,39,3,119695.75,1,0,1,26136.13,No
7854,45792365,730,Mumbai,Female,47,7,0,1,1,0,33373.26,Yes
7855,45806688,746,Bangalore,Male,49,7,0,2,0,1,10096.25,No
7856,45783882,666,Delhi,Female,59,8,152614.51,2,1,1,188782.3,No
7857,45744883,580,Delhi,Female,33,7,131647.01,2,0,0,79775.19,No
7858,45665956,850,Mumbai,Male,27,6,96654.72,2,0,0,152740.16,No
7859,45652492,563,Mumbai,Male,22,3,137583.04,1,0,1,5791.85,No
7860,45728706,766,Delhi,Female,28,3,62717.84,2,1,1,13182.43,No
7861,45670080,659,Mumbai,Male,32,9,95377.13,1,0,1,187551.24,No
7862,45570434,607,Bangalore,Male,28,1,135936.1,2,1,1,110560.14,No
7863,45734845,644,Delhi,Male,35,5,161591.11,3,1,1,63795.62,No
7864,45683648,746,Mumbai,Male,47,8,142382.03,1,1,1,62086.62,No
7865,45774059,588,Bangalore,Male,33,2,0,2,1,1,12483.56,No
